Unnamed: 0,Timestamp,ImageName,OutputPath,Label,Confidence,CoordinateStart,CoordinateEnd,ScanLength
,2024-07-28,sample_20.png,runs/segment/result/image\2024-07-28\sample_20.png,0.0,0.888215184211731,"[1221, 73]","[830, 1481]",1461.2819714209847
,2024-07-29,sample_21.png,runs/segment/result/image\2024-07-29\sample_21.png,0.0,0.9221054911613464,"[1248, 9]","[1252, 1084]",1075.0074418347065
,2024-07-29,sample_22.png,runs/segment/result/image\2024-07-29\sample_22.png,0.0,0.9684885740280152,"[716, 150]","[1301, 1276]",1268.8975529963009
,2024-07-29,sample_23.png,runs/segment/result/image\2024-07-29\sample_23.png,0.0,0.9712649583816528,"[579, 147]","[1171, 1302]",1297.8786538039678
,2024-07-29,sample_24.png,runs/segment/result/image\2024-07-29\sample_24.png,0.0,0.971535325050354,"[586, 150]","[1269, 1504]",1516.5107978514363
,2024-07-29,sample_24.png,runs/segment/result/image\2024-07-29\sample_24.png,1.0,0.8824073076248169,"[579, 150]","[757, 547]",435.0781538988139
,2024-07-29,sample_26.png,runs/segment/result/image\2024-07-29\sample_26.png,0.0,0.9643621444702148,"[565, 144]","[1170, 1289]",1295.0096524736794
,2024-07-29,sample_27.png,runs/segment/result/image\2024-07-29\sample_27.png,0.0,0.968884527683258,"[580, 144]","[1155, 1276]",1269.6649164248022
,2024-07-29,sample_28.png,runs/segment/result/image\2024-07-29\sample_28.png,0.0,0.9717614054679872,"[587, 150]","[1264, 1500]",1510.2413714370296
,2024-07-29,sample_29.png,runs/segment/result/image\2024-07-29\sample_29.png,0.0,0.9682522416114808,"[578, 147]","[1163, 1289]",1283.1169081576315
,2024-07-29,sample_30.png,runs/segment/result/image\2024-07-29\sample_30.png,0.0,0.9473080039024352,"[1301, 0]","[839, 1161]",1249.545917523642
,2024-07-29,sample_31.png,runs/segment/result/image\2024-07-29\sample_31.png,0.0,0.9528174996376038,"[1308, 278]","[898, 1376]",1172.0511934211747
,2024-07-29,sample_31.png,runs/segment/result/image\2024-07-29\sample_31.png,1.0,0.820842981338501,"[1411, 0]","[901, 1376]",1467.4726573261937
,2024-07-29,sample_33.png,runs/segment/result/image\2024-07-29\sample_33.png,0.0,0.951529324054718,"[1411, 9]","[903, 1376]",1458.339123798028
,2024-07-29,sample_34.png,runs/segment/result/image\2024-07-29\sample_34.png,0.0,0.9489091038703918,"[1413, 9]","[983, 1136]",1206.2458290083327
,2024-07-29,sample_35.png,runs/segment/result/image\2024-07-29\sample_35.png,0.0,0.952986478805542,"[1150, 688]","[854, 1379]",751.7293395897223
,2024-07-29,sample_35.png,runs/segment/result/image\2024-07-29\sample_35.png,1.0,0.8674216270446777,"[1434, 9]","[1037, 956]",1026.848576957674
,2024-07-29,sample_37.png,runs/segment/result/image\2024-07-29\sample_37.png,0.0,0.9063103795051576,"[1539, 201]","[1366, 1648]",1457.305046995995
,2024-07-29,sample_38.png,runs/segment/result/image\2024-07-29\sample_38.png,0.0,0.9086353182792664,"[1539, 188]","[1367, 1648]",1470.0965954657538
,2024-07-29,sample_39.png,runs/segment/result/image\2024-07-29\sample_39.png,0.0,0.9733810424804688,"[1572, 905]","[684, 1480]",1057.907840976708
,2024-07-29,sample_39.png,runs/segment/result/image\2024-07-29\sample_39.png,4.0,0.9384557008743286,"[1950, 650]","[1189, 1150]",910.5608162006532
,2024-07-29,sample_39.png,runs/segment/result/image\2024-07-29\sample_39.png,1.0,0.8710430860519409,"[1950, 653]","[1036, 1240]",1086.2619389447464
,2024-07-29,sample_42.png,runs/segment/result/image\2024-07-29\sample_42.png,0.0,0.9641401767730712,"[596, 546]","[1874, 1384]",1528.2434361056487
,2024-07-29,sample_43.png,runs/segment/result/image\2024-07-29\sample_43.png,0.0,0.9675281047821044,"[596, 542]","[1874, 1379]",1527.695323027468
,2024-07-29,sample_44.png,runs/segment/result/image\2024-07-29\sample_44.png,0.0,0.9658285975456238,"[612, 548]","[1874, 1389]",1516.5503618409775
,2024-07-29,sample_45.png,runs/segment/result/image\2024-07-29\sample_45.png,0.0,0.9199585318565368,"[1177, 176]","[971, 1660]",1498.2296219204852
,2024-07-29,sample_46.png,runs/segment/result/image\2024-07-29\sample_46.png,0.0,0.9659857749938964,"[1685, 352]","[932, 1020]",1006.5947546058444
,2024-07-29,sample_46.png,runs/segment/result/image\2024-07-29\sample_46.png,1.0,0.8199573755264282,"[1002, 996]","[657, 1221]",411.8859065323794
,2024-07-29,sample_46.png,runs/segment/result/image\2024-07-29\sample_46.png,1.0,0.7551695108413696,"[1707, 332]","[716, 1209]",1323.3329135179854
,2024-07-29,sample_49.png,runs/segment/result/image\2024-07-29\sample_49.png,0.0,0.9642065763473512,"[1598, 446]","[975, 957]",805.7605103254937
,2024-07-29,sample_49.png,runs/segment/result/image\2024-07-29\sample_49.png,1.0,0.8726677298545837,"[990, 999]","[654, 1225]",404.93456261475137
,2024-07-29,sample_51.png,runs/segment/result/image\2024-07-29\sample_51.png,0.0,0.9632800817489624,"[1629, 432]","[960, 967]",856.6130981954456
,2024-07-29,sample_51.png,runs/segment/result/image\2024-07-29\sample_51.png,1.0,0.901470959186554,"[1002, 992]","[669, 1219]",403.0111660984097
,2024-07-29,sample_53.png,runs/segment/result/image\2024-07-29\sample_53.png,0.0,0.9592827558517456,"[1851, 370]","[413, 691]",1473.3923442179275
,2024-07-29,sample_54.png,runs/segment/result/image\2024-07-29\sample_54.png,0.0,0.9459540247917176,"[1215, 252]","[1855, 995]",980.6370378483572
,2024-07-29,sample_54.png,runs/segment/result/image\2024-07-29\sample_54.png,1.0,0.8391175270080566,"[963, 9]","[1870, 995]",1339.718253962377
,2024-07-29,sample_54.png,runs/segment/result/image\2024-07-29\sample_54.png,1.0,0.7958558797836304,"[962, 9]","[1745, 864]",1159.359305823695
,2024-07-29,sample_57.png,runs/segment/result/image\2024-07-29\sample_57.png,0.0,0.945552945137024,"[1112, 153]","[1859, 992]",1123.3565774054114
,2024-07-29,sample_58.png,runs/segment/result/image\2024-07-29\sample_58.png,0.0,0.9489665031433104,"[956, 0]","[1870, 995]",1351.0814187161334
,2024-07-29,sample_58.png,runs/segment/result/image\2024-07-29\sample_58.png,1.0,0.8731005191802979,"[968, 9]","[1742, 864]",1153.300047689239
,2024-07-29,sample_60.png,runs/segment/result/image\2024-07-29\sample_60.png,0.0,0.9467979669570924,"[954, 0]","[1702, 828]",1115.8351132671887
,2024-07-29,sample_61.png,runs/segment/result/image\2024-07-29\sample_61.png,0.0,0.918463408946991,"[1329, 35]","[1579, 1491]",1477.3070093924282
,2024-07-29,sample_62.png,runs/segment/result/image\2024-07-29\sample_62.png,0.0,0.9543346166610718,"[1417, 739]","[1101, 1420]",750.7442973476388
,2024-07-29,sample_62.png,runs/segment/result/image\2024-07-29\sample_62.png,1.0,0.8796389698982239,"[1712, 73]","[1327, 944]",952.2951223229068
,2024-07-29,sample_62.png,runs/segment/result/image\2024-07-29\sample_62.png,1.0,0.8545767068862915,"[1723, 54]","[1158, 1302]",1369.9375898193318
,2024-07-29,sample_65.png,runs/segment/result/image\2024-07-29\sample_65.png,0.0,0.9628413915634156,"[1943, 304]","[650, 1007]",1471.7533760790222
,2024-07-29,sample_65.png,runs/segment/result/image\2024-07-29\sample_65.png,1.0,0.8288986682891846,"[1950, 315]","[1587, 473]",395.8951881495909
,2024-07-29,sample_67.png,runs/segment/result/image\2024-07-29\sample_67.png,0.0,0.9533712267875672,"[470, 651]","[1889, 879]",1437.200403562426
,2024-07-29,sample_68.png,runs/segment/result/image\2024-07-29\sample_68.png,0.0,0.963168740272522,"[580, 0]","[1610, 1113]",1516.465957415464
,2024-07-29,sample_68.png,runs/segment/result/image\2024-07-29\sample_68.png,1.0,0.8646866679191589,"[734, 156]","[1606, 1113]",1294.694172382034
,2024-07-30,sample_70.png,runs/segment/result/image\2024-07-30\sample_70.png,0.0,0.9437782764434814,"[1410, 9]","[940, 1302]",1375.7721468324614
,2024-07-30,sample_71.png,runs/segment/result/image\2024-07-30\sample_71.png,0.0,0.945117712020874,"[1203, 931]","[1098, 1312]",395.2037449215278
,2024-07-30,sample_72.png,runs/segment/result/image\2024-07-30\sample_72.png,0.0,0.9441855549812316,"[1412, 0]","[940, 1299]",1382.0944251388903
,2024-07-30,sample_73.png,runs/segment/result/image\2024-07-30\sample_73.png,0.0,0.9439970254898072,"[1408, 9]","[943, 1299]",1371.249430264239
,2024-07-30,sample_74.png,runs/segment/result/image\2024-07-30\sample_74.png,0.0,0.9443956613540648,"[1409, 9]","[943, 1299]",1371.588859680626
,2024-07-30,sample_75.png,runs/segment/result/image\2024-07-30\sample_75.png,0.0,0.944165587425232,"[1408, 9]","[943, 1302]",1374.072050512636
,2024-07-30,sample_76.png,runs/segment/result/image\2024-07-30\sample_76.png,0.0,0.951147735118866,"[1400, 9]","[946, 1302]",1370.3886310094665
,2024-07-30,sample_77.png,runs/segment/result/image\2024-07-30\sample_77.png,0.0,0.9441872239112854,"[1412, 0]","[940, 1299]",1382.0944251388903
,2024-07-30,sample_77.png,runs/segment/result/image\2024-07-30\sample_77.png,1.0,0.7961524724960327,"[1064, 931]","[957, 1302]",386.1217424595512
,2024-07-30,sample_79.png,runs/segment/result/image\2024-07-30\sample_79.png,0.0,0.9765064716339112,"[1809, 530]","[608, 1483]",1533.1699188283078
,2024-07-30,sample_80.png,runs/segment/result/image\2024-07-30\sample_80.png,0.0,0.9747867584228516,"[1809, 534]","[608, 1468]",1521.4325486198854
,2024-07-30,sample_81.png,runs/segment/result/image\2024-07-30\sample_81.png,0.0,0.9784117937088012,"[1813, 516]","[608, 1481]",1543.7778337571765
,2024-07-30,sample_82.png,runs/segment/result/image\2024-07-30\sample_82.png,0.0,0.9759200811386108,"[1809, 527]","[608, 1481]",1533.7917068494014
,2024-07-30,sample_83.png,runs/segment/result/image\2024-07-30\sample_83.png,0.0,0.9761205315589904,"[1809, 512]","[608, 1480]",1542.538492226369
,2024-07-30,sample_84.png,runs/segment/result/image\2024-07-30\sample_84.png,4.0,0.9736523628234864,"[906, 726]","[1223, 1430]",772.0783638983804
,2024-07-30,sample_85.png,runs/segment/result/image\2024-07-30\sample_85.png,4.0,0.9771183729171752,"[502, 716]","[843, 1430]",791.2502764612472
,2024-07-30,sample_86.png,runs/segment/result/image\2024-07-30\sample_86.png,4.0,0.9779179096221924,"[501, 713]","[844, 1430]",794.8194763592548
,2024-07-30,sample_87.png,runs/segment/result/image\2024-07-30\sample_87.png,4.0,0.9776981472969056,"[501, 713]","[844, 1430]",794.8194763592548
,2024-07-30,sample_88.png,runs/segment/result/image\2024-07-30\sample_88.png,4.0,0.977564573287964,"[503, 716]","[840, 1427]",786.8227246337004
,2024-07-30,sample_89.png,runs/segment/result/image\2024-07-30\sample_89.png,4.0,0.9776142239570618,"[503, 716]","[842, 1430]",790.3904098608484
,2024-07-30,sample_90.png,runs/segment/result/image\2024-07-30\sample_90.png,4.0,0.9773410558700562,"[503, 716]","[840, 1430]",789.5346730828229
,2024-07-30,sample_91.png,runs/segment/result/image\2024-07-30\sample_91.png,4.0,0.977484166622162,"[503, 716]","[838, 1427]",785.9681927406477
,2024-07-30,sample_92.png,runs/segment/result/image\2024-07-30\sample_92.png,4.0,0.977454662322998,"[506, 716]","[838, 1430]",787.4134873114633
,2024-08-02,sample_93.png,runs/segment/result/image\2024-08-02\sample_93.png,0.0,0.9754551649093628,"[1248, 304]","[1739, 1721]",1499.6566273650778
,2024-08-02,sample_94.png,runs/segment/result/image\2024-08-02\sample_94.png,0.0,0.9739022254943848,"[1230, 304]","[1759, 1721]",1512.524379968799
,2024-08-02,sample_95.png,runs/segment/result/image\2024-08-02\sample_95.png,0.0,0.9742313623428344,"[1248, 304]","[1731, 1718]",1494.2171863554508
,2024-08-02,sample_96.png,runs/segment/result/image\2024-08-02\sample_96.png,0.0,0.973981499671936,"[1245, 291]","[1745, 1718]",1512.061176011077
,2024-08-02,sample_97.png,runs/segment/result/image\2024-08-02\sample_97.png,0.0,0.974359393119812,"[1245, 291]","[1727, 1718]",1506.2048333477092
,2024-08-02,sample_98.png,runs/segment/result/image\2024-08-02\sample_98.png,0.0,0.9617549777030944,"[1848, 1097]","[1738, 2044]",953.3671905409792
,2024-08-02,sample_99.png,runs/segment/result/image\2024-08-02\sample_99.png,4.0,0.96941339969635,"[921, 496]","[614, 1216]",782.7189789445507
,2024-08-02,sample_100.png,runs/segment/result/image\2024-08-02\sample_100.png,4.0,0.973504900932312,"[921, 496]","[614, 1212]",779.0410772225043
,2024-08-02,sample_101.png,runs/segment/result/image\2024-08-02\sample_101.png,4.0,0.9723091721534728,"[919, 496]","[612, 1216]",782.7189789445507
,2024-08-02,sample_102.png,runs/segment/result/image\2024-08-02\sample_102.png,4.0,0.9739530086517334,"[920, 496]","[614, 1212]",778.6475454273262
,2024-08-02,sample_103.png,runs/segment/result/image\2024-08-02\sample_103.png,4.0,0.9674419164657592,"[921, 496]","[615, 1212]",778.6475454273262
,2024-08-02,sample_104.png,runs/segment/result/image\2024-08-02\sample_104.png,4.0,0.9737374186515808,"[922, 496]","[615, 1212]",779.0410772225043
,2024-08-02,sample_105.png,runs/segment/result/image\2024-08-02\sample_105.png,4.0,0.9737194776535034,"[919, 496]","[617, 1212]",777.0842940119173
,2024-08-02,sample_106.png,runs/segment/result/image\2024-08-02\sample_106.png,4.0,0.9746670722961426,"[917, 496]","[615, 1222]",786.3078277621303
,2024-08-02,sample_107.png,runs/segment/result/image\2024-08-02\sample_107.png,4.0,0.9744701385498048,"[923, 496]","[613, 1212]",780.228171754904
,2024-08-02,sample_108.png,runs/segment/result/image\2024-08-02\sample_108.png,4.0,0.9741272926330566,"[921, 496]","[614, 1212]",779.0410772225043
,2024-08-02,sample_109.png,runs/segment/result/image\2024-08-02\sample_109.png,4.0,0.9745506048202516,"[919, 496]","[616, 1212]",777.4734722162551
,2024-08-02,sample_110.png,runs/segment/result/image\2024-08-02\sample_110.png,4.0,0.9741150140762329,"[921, 496]","[613, 1216]",783.1117417074015
